ca_id	site_id	part_id	clust_leg	clust_te
24964	14069	1	2	6
30143	303481	1	2	7
41336	5257	1	2	6
24905	14069	1	2	9
24921	14069	1	2	6
20125	12007	1	2	8
6873	83	1	2	4
559	6676	1	2	8
11758	561	1	2	3
6836	83	1	2	2
89	6661	1	2	8
171	1005	1	2	9
142	275	1	2	4
18245	1029	1	2	8
11778	561	1	2	2
4721	1188	1	2	4
15945	5266	1	2	10
18358	1015	1	2	2
16155	5265	1	2	3
170	287	1	2	4
128	294	1	2	8
187	290	1	2	4
980165	1096	1	2	9
17625	2459	1	2	1
18239	1029	1	2	9
17664	2737	1	2	3
238	285	1	2	8
24877	14069	1	2	6
53615	1018	1	2	10
9393	14022	1	2	2
24826	15292	1	2	8
18254	1029	1	2	4
49483	6224	1	2	5
21311	322	1	2	4
76757	5265	1	2	6
6811	2737	1	2	2
8828	15309	1	2	8
9348	13970	1	2	2
136	1172	1	2	4
18036	2748	1	2	4
9446	12895	1	2	2
248	1127	1	2	5
16144	5265	1	2	2
8551	11911	1	2	4
15998	5266	1	2	2
11754	561	1	2	1
8666	10923	1	2	8
119	115115	1	2	9
50226	271	1	2	6
9379	13367	1	2	6
16157	11000	1	2	4
21281	318	1	2	7
17945	1968	1	2	1
980137	1094	1	2	2
916	1112	1	2	5
24820	15292	1	2	5
50341	6405	1	2	5
354	1021	1	2	5
17934	1968	1	2	7
957	1042	1	2	10
9355	13970	1	2	2
135	1042	1	2	2
76759	2515	1	2	6
24852	15292	1	2	5
49524	6213	1	2	5
18330	321	1	2	8
28	901	1	2	2
11785	561	1	2	3
980156	1095	1	2	6
318	1059	1	2	8
9353	13970	1	2	2
311	1014	1	2	6
980083	1094	1	2	6
720	1058	1	2	10
9334	13970	1	2	2
6757	70	1	2	4
12272	5266	1	2	3
18197	1015	1	2	4
20157	12007	1	2	7
90	6661	1	2	5
6867	83	1	2	4
18271	1029	1	2	8
552	6684	1	2	8
50318	271	1	2	6
24813	15292	1	2	6
780	1030	1	2	10
185	1027	1	2	10
18044	2748	1	2	3
16048	5266	1	2	3
11756	561	1	2	2
7382	1041	1	2	9
50178	274	1	2	6
130	306	1	2	8
16176	12477	1	2	4
88	280	1	2	4
582	6686	1	2	8
24913	14069	1	2	7
614	1091	1	2	5
17958	1968	1	2	3
1805	6680	1	2	8
24987	14069	1	2	6
17628	2459	1	2	3
18299	1034	1	2	8
1746	6683	1	2	8
24255	2192	1	2	7
15974	5266	1	2	3
21306	324	1	2	5
722	1030	1	2	10
18407	1034	1	2	8
140	1172	1	2	8
268	1127	1	2	6
187	1027	1	2	10
181	281	1	2	8
178	281	1	2	8
11781	561	1	2	2
49530	6213	1	2	5
8699	15424	1	2	2
889	115210	1	2	9
262	282	1	2	5
24267	2192	1	2	7
18336	319	1	2	8
18244	1029	1	2	8
110	315	1	2	8
192	1007	1	2	2
24919	14069	1	2	6
16156	5265	1	2	1
1967	115103	1	2	7
17943	1968	1	2	2
17929	1968	1	2	1
18041	2748	1	2	3
20131	12007	1	2	4
482	1191	1	2	7
120	1042	1	2	2
11742	561	1	2	4
20130	12007	1	2	9
18098	5894	1	2	2
192	290	1	2	8
259	1127	1	2	8
24806	15292	1	2	5
77777	1152	1	2	9
17925	1968	1	2	2
544	6684	1	2	8
601	6663	1	2	4
17956	1968	1	2	3
350	1021	1	2	6
17616	2486	1	2	2
24978	14069	1	2	7
449	1064	1	2	9
189	290	1	2	4
20147	12007	1	2	7
18270	1029	1	2	8
127	1042	1	2	2
17963	1968	1	2	3
12255	5266	1	2	3
17930	1968	1	2	7
5193	1133	1	2	9
163	310	1	2	4
129	1042	1	2	2
603	1088	1	2	3
466	1072	1	2	10
9346	13970	1	2	2
613	1088	1	2	7
6829	2737	1	2	3
195	1033	1	2	10
50246	271	1	2	6
12219	5266	1	2	7
1665	251311	1	2	4
501	1084	1	2	9
20137	12007	1	2	7
21330	1029	1	2	3
101	315	1	2	8
8840	13242	1	2	4
510	1040	1	2	4
21265	318	1	2	8
9339	13970	1	2	2
24254	2192	1	2	7
174	1135	1	2	8
18214	1015	1	2	8
230	278	1	2	4
371	1192	1	2	2
16115	5265	1	2	3
13117	1029	1	2	5
1126	1057	1	2	2
315	1026	1	2	2
623	1082	1	2	7
6794	2737	1	2	4
64057	5901	1	2	3
980084	1094	1	2	6
17711	4205	1	2	1
24888	14069	1	2	7
24989	15292	1	2	6
16177	12477	1	2	2
9408	12072	1	2	6
49529	6213	1	2	6
606	1088	1	2	5
18101	5894	1	2	2
9333	13970	1	2	2
63254	3115	1	2	2
1010	1093	1	2	9
76752	5511	1	2	7
97	6661	1	2	5
15914	5266	1	2	9
9336	13970	1	2	2
18294	1029	1	2	4
15970	5266	1	2	2
1707	115187	1	2	8
16147	5265	1	2	3
356	1011	1	2	5
500	1068	1	2	5
17926	1968	1	2	2
12266	5266	1	2	3
8837	15309	1	2	8
6792	2737	1	2	2
1060	1031	1	2	9
1978	115220	1	2	7
64007	12477	1	2	7
9342	13970	1	2	2
45244	12007	1	2	2
6835	83	1	2	2
18037	2748	1	2	3
1802	6679	1	2	4
24262	2192	1	2	2
260	282	1	2	5
8793	13986	1	2	2
388	1051	1	2	9
17622	2459	1	2	1
1824	115143	1	2	9
11779	561	1	2	2
18104	5894	1	2	4
9409	12072	1	2	2
1301	130	1	2	2
49413	6208	1	2	5
50319	271	1	2	6
289	1042	1	2	8
17753	120	1	2	9
15964	5266	1	2	2
137	1042	1	2	2
21313	322	1	2	8
5197	1119	1	2	9
16169	12477	1	2	2
133	1042	1	2	2
980140	1094	1	2	10
980012	1094	1	2	6
264	1127	1	2	5
261	282	1	2	5
17631	2459	1	2	3
148	304	1	2	8
3811	5410	1	2	7
105	306	1	2	8
50328	271	1	2	5
133	306	1	2	8
1714	115177	1	2	8
21303	326	1	2	9
401	1037	1	2	8
6748	2262	1	2	1
1951	1038	1	2	9
76713	2113	1	2	7
980080	1094	1	2	2
64014	12477	1	2	7
25001	15292	1	2	7
9410	12072	1	2	4
1799	115193	1	2	4
11747	561	1	2	3
959	1042	1	2	9
16106	5265	1	2	3
24908	14069	1	2	7
194	1007	1	2	2
980097	1094	1	2	4
17754	120	1	2	1
18317	1034	1	2	4
17936	1968	1	2	3
618	1082	1	2	2
18396	1029	1	2	8
9370	14210	1	2	7
49534	6213	1	2	5
76750	2566	1	2	6
17904	5901	1	2	2
255	305	1	2	4
21322	1015	1	2	8
134	1042	1	2	2
18287	1029	1	2	9
1747	6681	1	2	8
24887	14069	1	2	9
440	1055	1	2	9
50241	271	1	2	2
149	308	1	2	9
1597	115157	1	2	8
15953	5266	1	2	2
1046	115161	1	2	9
980021	1094	1	2	9
453	1064	1	2	9
12222	5266	1	2	3
504	1052	1	2	6
9335	13970	1	2	2
24944	14069	1	2	6
21312	322	1	2	4
348	1054	1	2	2
980033	1094	1	2	4
131	306	1	2	8
1741	6683	1	2	8
1837	115185	1	2	8
756	6662	1	2	8
117	1031	1	2	4
15942	5266	1	2	2
18106	2458	1	2	3
17708	4205	1	2	3
8827	15309	1	2	4
587	6691	1	2	5
980026	1094	1	2	2
18335	320	1	2	8
257	1127	1	2	8
3814	5410	1	2	7
1800	115122	1	2	9
24990	15292	1	2	5
17756	120	1	2	2
252	1127	1	2	5
63240	2356	1	2	10
17738	1597	1	2	1
1302	130	2	2	2
16116	5265	1	2	3
17983	1968	1	2	3
1810	115139	1	2	4
3804	5410	1	2	7
17614	2486	1	2	1
17903	5901	1	2	3
50321	271	1	2	2
17727	2737	1	2	3
18360	1015	1	2	2
447	1075	1	2	3
20631	5261	1	2	2
18043	2748	1	2	3
5202	1132	1	2	9
16085	5265	1	2	3
16132	5265	1	2	2
9445	14490	1	2	7
441	1194	1	2	8
573	6669	1	2	8
980112	1094	1	2	4
18218	1015	1	2	8
49455	6214	1	2	2
3812	5410	1	2	2
18273	1029	1	2	8
16173	12477	1	2	2
17969	1968	1	2	2
191	290	1	2	7
3565	15001	1	2	9
50310	271	1	2	2
21289	318	1	2	8
9999967	1030	1	2	10
980113	1094	1	2	2
76712	2113	1	2	2
53619	1018	1	2	2
24875	14069	1	2	6
980082	1094	1	2	2
18192	1015	1	2	4
76729	5511	1	2	6
21310	322	1	2	4
627	1082	1	2	3
21302	1019	1	2	9
9435	13201	1	2	6
1706	115187	1	2	4
335	1015	1	2	6
11775	561	1	2	2
16149	5265	1	2	3
1812	6679	1	2	8
16099	5265	1	2	1
50300	271	1	2	6
16021	5266	1	2	4
15995	5266	1	2	3
503	1048	1	2	3
18318	1034	1	2	4
410	1002	1	2	9
18171	1029	1	2	4
8846	15425	1	2	4
45250	12007	1	2	2
164	310	1	2	4
1327	115159	1	2	8
20143	12007	1	2	9
256	1116	1	2	5
24931	14069	1	2	6
9436	13201	1	2	6
465	1188	1	2	4
6807	2737	1	2	7
6797	2737	1	2	2
1806	115171	1	2	2
405	1002	1	2	7
1813	6679	1	2	8
184	1140	1	2	5
16123	5265	1	2	3
30693	2192	1	2	6
49415	6208	1	2	5
24985	14069	1	2	6
5196	1119	1	2	9
50036	6338	1	2	5
29920	1968	1	2	9
169	287	1	2	4
9872	2192	1	2	8
24819	15292	1	2	6
628	1082	1	2	3
3593	15565	1	2	4
17882	5901	1	2	3
1332	115159	1	2	4
11740	561	1	2	4
9398	14022	1	2	2
554	1080	1	2	3
50299	271	1	2	6
50182	274	1	2	5
1744	6683	1	2	4
1980	115124	1	2	7
592	1082	1	2	2
262	1127	1	2	8
331	1021	1	2	5
18261	1029	1	2	8
29954	15424	1	2	2
430	1035	1	2	7
547	1080	1	2	3
189	1007	1	2	2
24904	14069	1	2	6
76753	5511	1	2	6
325	1054	1	2	6
980032	1094	1	2	2
49475	6231	1	2	2
15988	5266	1	2	3
9349	13970	1	2	2
110	6661	1	2	5
980123	1094	1	2	2
134	306	1	2	8
395	1022	1	2	8
21332	1015	1	2	8
248	305	1	2	9
558	6676	1	2	8
24937	14069	1	2	6
50176	274	1	2	5
508	1040	1	2	5
553	6684	1	2	8
64009	12477	1	2	7
980107	1094	1	2	10
12248	5266	1	2	3
6832	2737	1	2	2
16013	5266	1	2	3
16140	5265	1	2	3
171	287	1	2	8
275	1127	1	2	8
5195	1119	1	2	9
1	1031	1	2	7
104	1042	1	2	9
18035	2748	1	2	2
1802	115217	1	2	9
15922	5266	1	2	3
21317	320	1	2	8
17908	5901	1	2	2
30154	303481	1	2	7
17901	5901	1	2	3
619	1082	1	2	2
123	1029	1	2	6
50308	271	1	2	5
17630	2459	1	2	3
17907	5901	1	2	2
114	1031	1	2	4
190	290	1	2	4
9367	14210	1	2	4
15948	5266	1	2	7
17935	1968	1	2	3
12225	5266	1	2	3
17913	5901	1	2	3
24938	14069	1	2	6
6866	83	1	2	4
9898	2192	1	2	2
3567	13003	1	2	8
24952	14069	1	2	9
24878	14069	1	2	7
1639	115120	1	2	8
24831	15292	1	2	2
6749	2262	1	2	3
16182	5261	1	2	7
64015	12477	1	2	7
16143	5265	1	2	1
109	314	1	2	8
438	1055	1	2	9
886	115210	1	2	9
1693	115149	1	2	4
18361	1015	1	2	9
24906	14069	1	2	6
17966	1968	1	2	9
555	1079	1	2	3
16005	5266	1	2	3
109	1042	1	2	10
9366	14210	1	2	7
279	1127	1	2	8
30139	303481	1	2	7
396	1022	1	2	9
1737	6682	1	2	8
49471	6216	1	2	5
18038	2748	1	2	3
76732	5511	1	2	6
320	1025	1	2	2
621	1082	1	2	2
548	1080	1	2	10
17964	1968	1	2	2
586	6663	1	2	8
16125	11000	1	2	2
17747	120	1	2	1
20146	12007	1	2	8
41338	633	1	2	10
434	1035	1	2	9
49464	6214	1	2	5
24890	14069	1	2	7
5288	1161	1	2	2
50333	271	1	2	2
18224	1015	1	2	4
16183	5261	1	2	7
16029	5266	1	2	3
946	1042	1	2	10
24854	15292	1	2	2
8839	15309	1	2	8
184	1027	1	2	5
1803	6679	1	2	8
30163	303481	1	2	7
18286	1034	1	2	4
64010	12477	1	2	7
6861	83	1	2	10
18177	1029	1	2	10
6871	83	1	2	4
266	1127	1	2	8
18215	1015	1	2	8
15915	5266	1	2	2
50314	271	1	2	6
195	291	1	2	8
1983	115224	1	2	7
63250	2356	1	2	10
6837	83	1	2	1
9345	13970	1	2	2
162	310	1	2	4
16175	12477	1	2	2
5200	1118	1	2	9
50229	271	1	2	5
18374	1015	1	2	4
20138	12007	1	2	8
454	1077	1	2	5
20134	12007	1	2	8
12218	5266	1	2	3
1692	115149	1	2	4
6868	83	1	2	4
17933	1968	1	2	7
24874	14069	1	2	6
16097	5265	1	2	3
9368	14210	1	2	7
6806	2737	1	2	6
50239	271	1	2	2
17954	1968	1	2	3
17972	1968	1	2	2
12220	5266	1	2	3
199	283	1	2	8
8627	15622	1	2	4
24992	15292	1	2	7
24899	14069	1	2	6
518	1067	1	2	5
17709	4205	1	2	3
353	1011	1	2	5
344	1011	1	2	5
1716	115192	1	2	7
9391	14022	1	2	2
202	297	1	2	4
980172	1097	1	2	6
17659	2737	1	2	2
17927	1968	1	2	1
29613	1036	1	2	1
21314	1028	1	2	10
11807	2192	1	2	2
1713	115198	1	2	9
980152	1094	1	2	10
885	115210	1	2	8
536	1072	1	2	8
393	1022	1	2	7
18238	1029	1	2	4
336	1017	1	2	7
306	1060	1	2	10
141	294	1	2	7
6793	2737	1	2	1
12235	5266	1	2	3
1009	1093	1	2	2
269	1127	1	2	8
579	6686	1	2	8
49537	6213	1	2	6
5209	1148	1	2	9
18219	1015	1	2	8
434	1079	1	2	9
11749	561	1	2	10
18297	1034	1	2	8
626	1082	1	2	3
17640	2737	1	2	1
24941	14069	1	2	2
1708	115187	1	2	4
980171	1097	1	2	6
1836	115185	1	2	8
588	1082	1	2	4
50262	271	1	2	5
212	212	1	2	2
9413	12072	1	2	6
30155	303481	1	2	7
16114	5265	1	2	3
615	1091	1	2	5
18406	1015	1	2	4
1686	115105	1	2	8
8541	14524	1	2	8
50236	271	1	2	6
24917	14069	1	2	6
17735	2737	1	2	7
561	1079	1	2	10
4612	1045	1	2	9
18359	1015	1	2	9
174	1005	1	2	8
50234	271	1	2	2
11744	561	1	2	1
466	1188	1	2	4
307	1060	1	2	4
1697	115108	1	2	9
9364	13892	1	2	2
11760	561	1	2	2
593	1082	1	2	3
11752	561	1	2	3
17658	2737	1	2	3
64006	12477	1	2	7
1815	115180	1	2	7
17928	1968	1	2	3
50331	271	1	2	6
16083	5265	1	2	3
1804	6679	1	2	8
9378	13367	1	2	6
446	1069	1	2	10
9999968	1030	1	2	2
50307	271	1	2	6
588	6689	1	2	6
263	282	1	2	5
50223	271	1	2	2
505	1052	1	2	6
24812	15292	1	2	5
16102	5265	1	2	3
21328	1029	1	2	10
572	6669	1	2	8
980029	1094	1	2	6
50278	271	1	2	6
471	1076	1	2	3
93	302	1	2	5
18371	1015	1	2	10
24915	14069	1	2	6
1814	6679	1	2	8
76715	2113	1	2	4
17974	1968	1	2	3
64017	12477	1	2	7
1433	143	3	2	2
17744	120	1	2	6
16049	5266	1	2	3
16148	5265	1	2	3
24065	5410	1	2	7
316	1052	1	2	6
16050	5266	1	2	3
18375	1015	1	2	9
9384	14022	1	2	2
50269	271	1	2	2
18322	1029	1	2	2
316	1059	1	2	8
5205	1132	1	2	9
67	6687	1	2	8
15966	5266	1	2	3
20150	12007	1	2	8
23	901	1	2	2
125	1031	1	2	4
543	1080	1	2	1
6820	2737	1	2	5
16154	5265	1	2	1
343	1020	1	2	6
49467	6216	1	2	5
63253	2356	1	2	2
92	1042	1	2	2
17910	5901	1	2	2
12271	5266	1	2	3
9433	13201	1	2	6
73	6687	1	2	4
15968	5266	1	2	3
980085	1094	1	2	6
15987	5266	1	2	7
64058	5901	1	2	2
556	6676	1	2	8
980030	1094	1	2	2
7	901	1	2	2
17638	2737	1	2	3
481	1076	1	2	3
17642	2737	1	2	2
478	1076	1	2	10
342	1011	1	2	5
193	290	1	2	8
1638	115137	1	2	8
185	290	1	2	8
1973	115201	1	2	3
723	1030	1	2	10
546	1080	1	2	5
49418	6208	1	2	5
164	1005	1	2	8
49425	6208	1	2	2
18328	1034	1	2	9
9873	2192	1	2	7
1783	251152	1	2	9
64012	12477	1	2	7
16055	5266	1	2	3
264	282	1	2	6
16168	12477	1	2	2
1047	115169	1	2	9
602	6664	1	2	8
24942	14069	1	2	6
1808	6680	1	2	8
24984	14069	1	2	6
18194	1015	1	2	4
8683	15531	1	2	2
16174	12477	1	2	2
6813	2737	1	2	3
601	1082	1	2	10
759	6662	1	2	8
6754	2262	1	2	3
1058	1008	1	2	10
24951	14069	1	2	6
1966	115183	1	2	7
50251	271	1	2	2
392	1022	1	2	7
251	1127	1	2	5
991	1116	1	2	5
17885	5901	1	2	2
166	285	1	2	5
186	1027	1	2	10
293	1122	1	2	5
18230	1015	1	2	4
980039	1094	1	2	10
15936	5266	1	2	3
16166	12477	1	2	2
261	1127	1	2	8
85	295	1	2	4
1815	6679	1	2	8
545	6684	1	2	8
77777	1127	1	2	8
21305	324	1	2	5
18107	2740	1	2	3
314	1015	1	2	2
160	310	1	2	4
18331	321	1	2	4
589	1082	1	2	1
8845	15425	1	2	4
21280	318	1	2	8
18282	1034	1	2	4
246	305	1	2	9
49423	6208	1	2	5
15986	5266	1	2	10
9423	12739	1	2	6
50227	271	1	2	6
338	1011	1	2	5
17957	1968	1	2	3
12223	5266	1	2	3
17899	5901	1	2	3
20152	12007	1	2	9
8542	14524	1	2	8
11782	561	1	2	2
310	1053	1	2	10
18048	2748	1	2	7
50250	271	1	2	5
18296	1034	1	2	8
64016	12477	1	2	7
12199	1014	1	2	5
8623	11870	1	2	4
24837	15292	1	2	2
339	1054	1	2	6
332	1173	1	2	9
16008	5266	1	2	1
980020	1094	1	2	6
491	1067	1	2	5
446	1188	1	2	7
15924	5266	1	2	10
64008	12477	1	2	7
16101	5265	1	2	3
439	1055	1	2	9
24816	15292	1	2	5
12249	5266	1	2	10
18193	1015	1	2	4
1801	6679	1	2	8
11784	561	1	2	6
1687	115105	1	2	7
463	1188	1	2	7
63248	2356	1	2	3
16165	12477	1	2	2
17641	2737	1	2	2
952	1042	1	2	10
10	901	1	2	2
11743	561	1	2	10
17931	1968	1	2	3
96	307	1	2	8
21271	318	1	2	8
236	299	1	2	7
499	1065	1	2	3
76749	5511	1	2	6
49480	6215	1	2	5
9369	14210	1	2	2
20634	5261	1	2	3
20635	5261	1	2	9
91	1042	1	2	2
1952	1038	1	2	9
597	1082	1	2	4
954	1042	1	2	10
30151	303481	1	2	7
1721	115163	1	2	7
9999970	1059	1	2	5
21070	1093	1	2	9
1770	6670	1	2	4
18293	1029	1	2	9
15994	5266	1	2	3
468	1076	1	2	3
24876	14069	1	2	6
9358	10187	1	2	7
15919	5266	1	2	3
11735	4064	1	2	3
18298	1034	1	2	8
24814	15292	1	2	6
91	6661	1	2	5
17970	1968	1	2	2
50037	6337	1	2	5
17902	5901	1	2	3
24	901	1	2	2
18399	1015	1	2	4
19303	1034	1	2	4
1722	115145	1	2	6
18380	1015	1	2	2
50180	274	1	2	5
124	1042	1	2	10
11755	561	1	2	3
24818	15292	1	2	7
170	1005	1	2	8
15952	5266	1	2	1
17884	5901	1	2	3
12276	5266	1	2	3
15951	5266	1	2	3
472	1076	1	2	3
9874	2192	1	2	7
24993	15292	1	2	7
17651	2737	1	2	2
11777	561	1	2	10
16051	5266	1	2	3
11741	561	1	2	1
21273	318	1	2	8
590	6690	1	2	8
12229	5266	1	2	7
962	1042	1	2	10
1003	1003	1	2	2
17976	1968	1	2	3
16167	12477	1	2	2
3798	5410	1	2	7
50222	271	1	2	2
106	6661	1	2	8
980027	1094	1	2	6
17729	2737	1	2	3
253	1127	1	2	5
12258	5266	1	2	5
17877	5901	1	2	3
21315	1047	1	2	10
50225	271	1	2	6
8838	15309	1	2	8
17967	1968	1	2	7
24920	14069	1	2	7
1696	115195	1	2	8
173	1005	1	2	8
560	6676	1	2	8
168	1005	1	2	8
21286	318	1	2	8
18354	1014	1	2	9
541	1080	1	2	4
69	6687	1	2	4
6869	83	1	2	4
1810	251391	1	2	4
242	285	1	2	8
64013	12477	1	2	7
213111	322	1	2	9
21277	318	1	2	8
30156	303481	1	2	7
1811	6682	1	2	8
9387	14022	1	2	4
1231	1050	1	2	4
74	6687	1	2	8
12200	1029	1	2	5
1820	6683	1	2	4
17871	5901	1	2	3
15918	5266	1	2	2
239	286	1	2	8
16145	5265	1	2	3
93	6661	1	2	5
16179	2861	1	2	9
1403	1009	1	2	10
566	1079	1	2	3
980108	1094	1	2	10
117	251561	1	2	4
17743	120	1	2	10
20140	12007	1	2	7
204	281	1	2	8
980154	1095	1	2	2
21274	318	1	2	8
891	115210	1	2	9
894	115210	1	2	8
24973	14069	1	2	6
50237	271	1	2	6
16024	5266	1	2	2
15978	5266	1	2	3
17748	120	1	2	2
132	306	1	2	8
17637	2737	1	2	3
16108	5265	1	2	6
50261	271	1	2	2
15941	5266	1	2	3
53501	1127	1	2	6
897	115210	1	2	8
101	6661	1	2	5
9401	14022	1	2	2
24995	15292	1	2	5
443	1051	1	2	6
50280	271	1	2	2
16090	5265	1	2	3
1807	251562	1	2	8
21268	318	1	2	8
6788	2737	1	2	2
17629	2459	1	2	1
980101	1094	1	2	2
5278	1186	1	2	9
18170	1029	1	2	4
598	1082	1	2	2
50173	272	1	2	2
136	1042	1	2	2
184	290	1	2	4
980081	1094	1	2	6
419	1002	1	2	7
157	281	1	2	8
66	6687	1	2	8
18320	1034	1	2	4
1718	115104	1	2	4
3803	5410	1	2	9
17663	2737	1	2	2
21318	325	1	2	8
958	1042	1	2	9
980019	1094	1	2	2
17987	1968	1	2	3
9437	13201	1	2	2
12236	5266	1	2	7
583	6663	1	2	8
17626	2459	1	2	1
16139	5265	1	2	3
17888	5901	1	2	2
167	1005	1	2	7
29611	1036	1	2	3
548	6684	1	2	8
3528	13946	1	2	2
1751	6683	1	2	8
103	306	1	2	8
18284	1034	1	2	4
6810	2737	1	2	3
1806	6679	1	2	8
194	290	1	2	8
12267	5266	1	2	2
1809	6680	1	2	8
1666	115131	1	2	4
253	305	1	2	4
16030	5266	1	2	7
16025	5266	1	2	3
16151	5265	1	2	3
102	6661	1	2	5
9420	12739	1	2	4
950	1042	1	2	4
24884	14069	1	2	6
18378	1015	1	2	8
1982	115181	1	2	7
24922	14069	1	2	6
17646	2737	1	2	3
19286	1034	1	2	8
961	1042	1	2	10
24829	15292	1	2	6
17951	1968	1	2	3
16042	5266	1	2	1
30148	303481	1	2	7
9392	14022	1	2	2
9396	14022	1	2	2
63220	2356	1	2	2
5343	1134	1	2	9
16092	5265	1	2	3
1691	115149	1	2	8
16153	5265	1	2	2
9388	14022	1	2	4
45247	12007	1	2	2
24066	5410	1	2	9
17732	2737	1	2	7
119	1031	1	2	5
18392	1014	1	2	4
77777	1079	1	2	8
9426	12739	1	2	2
15917	5266	1	2	3
191	1033	1	2	3
17895	5901	1	2	1
17761	120	1	2	10
17953	1968	1	2	3
24871	15292	1	2	6
17746	120	1	2	4
273	1127	1	2	8
18370	1014	1	2	8
176	290	1	2	8
1739	6683	1	2	8
163	1005	1	2	8
76725	5511	1	2	6
15992	5266	1	2	3
258	282	1	2	8
24064	5410	1	2	7
5241	1168	1	2	4
9417	12072	1	2	2
9394	14022	1	2	2
24999	15292	1	2	5
64055	5901	1	2	2
9999962	1036	1	2	10
6750	2262	1	2	3
17634	2459	1	2	1
18300	1034	1	2	8
21335	1015	1	2	8
276	1127	1	2	8
158	281	1	2	8
24930	14069	1	2	6
24839	15292	1	2	2
17978	1968	1	2	2
11774	561	1	2	2
6808	2737	1	2	3
495	1083	1	2	8
18032	2748	1	2	4
20151	12007	1	2	7
330	1011	1	2	5
17615	2486	1	2	1
11736	4064	1	2	8
24840	15292	1	2	7
76748	5511	1	2	6
352	1011	1	2	5
591	6690	1	2	5
24841	15292	1	2	2
473	1076	1	2	10
50322	271	1	2	6
980166	1096	1	2	9
15939	5266	1	2	7
50298	271	1	2	5
18182	1015	1	2	4
18242	1029	1	2	10
24909	14069	1	2	6
49527	6213	1	2	5
64011	12477	1	2	7
349	1020	1	2	5
12246	5266	1	2	4
11745	561	1	2	3
16121	5265	1	2	3
24825	15292	1	2	6
24936	14069	1	2	5
155	281	1	2	4
20636	5258	1	2	3
17605	5303	1	2	3
24914	14069	1	2	6
21300	317	1	2	4
1303	130	3	2	2
17736	2737	1	2	2
241	296	1	2	8
18100	5894	1	2	2
50316	271	1	2	6
50281	271	1	2	2
951	1042	1	2	10
1191	1191	1	2	2
18316	1034	1	2	8
305	1060	1	2	10
50324	271	1	2	2
103	1042	1	2	2
24945	14069	1	2	6
8543	14524	1	2	8
50283	271	1	2	5
16104	5265	1	2	3
1084	1031	1	2	2
980158	1096	1	2	4
11787	561	1	2	3
3540	10225	1	2	4
357	1001	1	2	5
21994	10080	1	2	7
16023	5266	1	2	4
49001	6128	1	2	6
17612	2486	1	2	1
141	1005	1	2	1
980116	1094	1	2	2
513	1067	1	2	4
980024	1094	1	2	2
11729	4064	1	2	9
198	301	1	2	4
329	1014	1	2	6
50228	271	1	2	6
18040	2748	1	2	9
17757	120	1	2	3
160	1005	1	2	9
407	1002	1	2	7
6830	2737	1	2	2
165	310	1	2	4
17745	120	1	2	1
16112	5265	1	2	3
24898	14069	1	2	6
9385	14022	1	2	2
315	1059	1	2	5
29608	1036	1	2	3
254	305	1	2	8
203	281	1	2	8
